Date,Campaign,Campaign Type,Impressions,Clicks,Conversions,Revenue,Cost,Region,AdCreative
24/05/23,SnapChat,Prospecting,76544,3292,169,$917.87,"$1,592.58",South West,CreativeA
24/05/23,TikTok,Prospecting,84990,1072,279,"$4,024.12","$1,902.89",East of England,CreativeC
24/05/23,Facebook,Prospecting,45038,952,52,"$3,778.61",$81.05,East of England,CreativeC
24/05/23,YouTube,Prospecting,94418,414,94,"$10,273.16","$1,458.61",North East,CreativeB
24/05/23,Instagram,Retargeting,108605,1590,165,"$10,736.97","$2,185.67",London,CreativeB
24/05/23,Instagram,Retargeting,49039,143,67,"$7,251.65",$386.41,London,CreativeB
24/05/23,Facebook,Prospecting,39502,48,33,"$13,487.73","$2,245.67",Northern Ireland,CreativeC
24/05/23,SnapChat,Prospecting,69871,2552,166,"$10,890.99",$621.17,North West,CreativeA
24/05/23,Instagram,Retargeting,30763,1919,56,"$7,178.20","$4,963.76",South West,CreativeC
24/05/23,Facebook,Prospecting,76229,482,255,"$14,581.12",$299.96,Yorkshire and the Humber,CreativeC
24/05/23,SnapChat,Prospecting,13849,557,194,"$4,422.13",$340.76,Northern Ireland,CreativeA
24/05/23,Facebook,Prospecting,79190,166,230,"$6,678.98","$2,907.83",Northern Ireland,CreativeB
24/05/23,Facebook,Prospecting,75912,143,17,"$2,831.75","$2,935.99",South West,CreativeA
24/05/23,SnapChat,Retargeting,23089,247,149,"$6,353.47",$871.40,North East,CreativeB
24/05/23,SnapChat,Prospecting,8436,2548,59,"$11,895.52",$447.58,Scotland,CreativeA
24/05/23,SnapChat,Retargeting,19550,2920,16,"$3,544.37","$7,345.60",Yorkshire and the Humber,CreativeC
24/05/23,Facebook,Prospecting,13318,901,42,"$6,721.70",$572.92,South West,CreativeB
24/05/23,Instagram,Retargeting,85382,154,57,"$7,776.00","$2,992.32",North East,CreativeC
24/05/23,TikTok,Retargeting,9780,106,53,"$1,208.73","$1,383.64",Wales,CreativeB
24/05/23,TikTok,Retargeting,60109,2992,24,"$11,862.17","$1,648.21",East Midlands,CreativeA
24/05/23,Facebook,Prospecting,79214,1011,59,"$7,201.55","$6,414.96",South West,CreativeC
24/05/23,Facebook,Prospecting,59670,115,40,"$2,725.20","$7,723.96",London,CreativeB
24/05/23,Instagram,Prospecting,103303,1939,27,"$9,921.10","$3,307.81",North East,CreativeA
24/05/23,SnapChat,Retargeting,48041,1896,18,"$8,755.82",$641.54,Wales,CreativeC
24/05/23,Facebook,Prospecting,79999,54,26,"$7,407.84","$7,796.22",South East,CreativeC
24/05/23,YouTube,Prospecting,60437,366,45,"$7,179.23",$591.89,East Midlands,CreativeB
25/05/23,TikTok,Prospecting,76190,755,137,"$11,711.00","$7,601.53",North East,CreativeB
25/05/23,YouTube,Retargeting,54480,2918,18,"$9,964.06","$1,844.54",London,CreativeA
25/05/23,Facebook,Retargeting,51183,443,26,"$14,765.54","$5,111.50",East of England,CreativeA
25/05/23,SnapChat,Retargeting,22817,3221,55,"$12,572.67","$2,826.23",Wales,CreativeC
25/05/23,SnapChat,Prospecting,82953,3290,19,"$12,140.92","$2,008.01",North East,CreativeA
25/05/23,Facebook,Prospecting,58290,1975,35,"$2,088.73","$7,058.32",South East,CreativeC
25/05/23,Instagram,Retargeting,58025,431,29,"$6,264.86","$2,177.47",Wales,CreativeB
25/05/23,Instagram,Retargeting,33497,1533,50,"$6,148.44","$6,300.83",East Midlands,CreativeB
25/05/23,SnapChat,Prospecting,101266,258,113,"$8,367.22","$3,382.92",East of England,CreativeC
25/05/23,Instagram,Prospecting,48851,1160,71,"$14,078.84","$2,714.54",Northern Ireland,CreativeA
25/05/23,Facebook,Prospecting,75634,1649,169,"$14,578.05",$900.07,West Midlands,CreativeC
25/05/23,SnapChat,Retargeting,85139,34,73,"$6,731.19","$3,227.17",West Midlands,CreativeC
25/05/23,Facebook,Retargeting,79686,1335,87,"$4,685.06","$1,935.11",Yorkshire and the Humber,CreativeC
25/05/23,Instagram,Retargeting,82720,188,11,"$6,225.96","$3,347.52",Northern Ireland,CreativeA
25/05/23,Facebook,Prospecting,13358,302,42,"$14,530.12","$6,092.98",East Midlands,CreativeB
25/05/23,Instagram,Retargeting,28141,1900,21,"$11,307.50","$3,472.25",London,CreativeA
25/05/23,Instagram,Retargeting,16100,1290,15,"$14,118.20","$2,307.25",South East,CreativeC
25/05/23,Facebook,Retargeting,27163,1578,72,"$6,937.54",$121.73,East Midlands,CreativeC
25/05/23,Instagram,Prospecting,76661,135,34,"$3,673.01",$966.89,Wales,CreativeB
25/05/23,TikTok,Retargeting,29915,1876,68,"$7,825.01","$3,660.37",West Midlands,CreativeA
25/05/23,Facebook,Retargeting,54480,67,208,"$11,064.88","$2,370.79",Wales,CreativeB
25/05/23,TikTok,Prospecting,36523,157,21,"$3,517.47","$7,492.17",East of England,CreativeC
25/05/23,Facebook,Retargeting,74715,1595,179,"$1,279.96","$2,527.70",West Midlands,CreativeC
25/05/23,Instagram,Prospecting,118057,1222,29,"$9,072.50","$6,042.43",North West,CreativeB
25/05/23,Instagram,Prospecting,22639,2333,188,"$8,605.63","$2,388.72",West Midlands,CreativeC
25/05/23,SnapChat,Retargeting,63862,2699,232,"$8,852.77","$5,718.28",North East,CreativeC
25/05/23,SnapChat,Prospecting,24493,1728,31,"$8,888.10","$1,726.93",East of England,CreativeB
25/05/23,TikTok,Retargeting,80908,2045,38,"$3,383.00","$1,825.79",East Midlands,CreativeB
25/05/23,Instagram,Prospecting,52604,2121,49,"$11,215.70",$866.33,Northern Ireland,CreativeC
25/05/23,SnapChat,Retargeting,15017,316,221,"$7,272.03","$2,670.22",Scotland,CreativeA
25/05/23,Instagram,Prospecting,17747,537,164,"$2,138.47",$799.54,Wales,CreativeB
25/05/23,Facebook,Prospecting,11004,1753,22,"$5,875.42","$6,942.23",East of England,CreativeB
25/05/23,SnapChat,Prospecting,47969,930,126,"$9,513.61","$2,303.37",London,CreativeA
25/05/23,TikTok,Retargeting,32123,2757,42,"$9,077.00",$187.60,West Midlands,CreativeA
25/05/23,SnapChat,Retargeting,34834,3160,136,"$9,188.79","$3,346.75",West Midlands,CreativeB
25/05/23,Instagram,Retargeting,83081,2309,55,"$9,034.60","$3,071.61",South West,CreativeB
25/05/23,YouTube,Prospecting,48929,590,7,"$5,519.90","$2,600.10",East of England,CreativeC
25/05/23,YouTube,Prospecting,59695,1433,53,"$8,650.97","$4,416.15",East Midlands,CreativeA
25/05/23,Instagram,Retargeting,112012,143,164,"$3,298.81","$3,352.14",North West,CreativeC
25/05/23,Facebook,Retargeting,65431,1591,90,"$12,489.94","$7,087.28",North East,CreativeC
25/05/23,SnapChat,Prospecting,88738,2734,49,"$7,596.36","$6,351.40",East of England,CreativeC
25/05/23,YouTube,Prospecting,93140,682,15,"$1,656.16","$8,182.22",East Midlands,CreativeA
25/05/23,Facebook,Prospecting,47649,660,246,"$12,306.38","$4,358.09",London,CreativeB
25/05/23,Instagram,Retargeting,79562,1625,97,"$11,118.69","$1,126.36",Northern Ireland,CreativeB
25/05/23,Facebook,Prospecting,66553,868,52,"$2,557.50","$1,677.78",West Midlands,CreativeB
25/05/23,Instagram,Retargeting,19340,134,140,"$4,867.50","$3,040.77",North East,CreativeB
25/05/23,SnapChat,Prospecting,94459,2572,10,"$2,555.48","$2,803.40",East Midlands,CreativeA
25/05/23,Facebook,Retargeting,14171,1625,168,"$7,149.39","$3,387.85",London,CreativeA
25/05/23,SnapChat,Prospecting,43603,2265,31,"$7,154.47","$4,286.58",South East,CreativeA
25/05/23,Facebook,Prospecting,42967,23,157,"$14,832.65","$3,885.99",Scotland,CreativeC
25/05/23,Instagram,Retargeting,14231,2188,175,"$11,511.93","$2,141.57",South East,CreativeB
25/05/23,Instagram,Prospecting,92729,503,14,"$3,856.20","$2,362.20",North East,CreativeB
25/05/23,Facebook,Prospecting,62559,752,95,"$10,029.34",$450.71,West Midlands,CreativeC
25/05/23,Instagram,Prospecting,82036,18,130,"$2,014.87","$1,576.70",West Midlands,CreativeC
25/05/23,TikTok,Retargeting,9924,183,59,"$11,357.88","$6,322.81",East of England,CreativeB
25/05/23,TikTok,Prospecting,88541,2627,69,"$5,423.29","$3,931.10",Scotland,CreativeA
25/05/23,SnapChat,Retargeting,99956,2153,40,"$4,736.35","$4,176.44",Yorkshire and the Humber,CreativeB
25/05/23,TikTok,Prospecting,7366,2064,66,"$11,442.07","$1,860.57",South West,CreativeC
25/05/23,TikTok,Prospecting,22730,284,138,"$6,278.47","$1,961.18",Yorkshire and the Humber,CreativeC
25/05/23,YouTube,Retargeting,49339,82,174,"$2,331.26","$2,986.01",Yorkshire and the Humber,CreativeB
26/05/23,YouTube,Retargeting,41476,315,142,"$11,649.17",$588.67,West Midlands,CreativeC
26/05/23,Facebook,Retargeting,11089,113,207,"$10,777.83","$1,820.08",West Midlands,CreativeB
26/05/23,Facebook,Prospecting,20174,1670,48,"$12,188.64","$1,322.84",London,CreativeB
26/05/23,YouTube,Prospecting,68356,3539,188,"$3,752.37","$1,606.60",London,CreativeC
26/05/23,YouTube,Retargeting,9632,2442,53,"$10,029.34","$2,425.34",East Midlands,CreativeB
26/05/23,Instagram,Prospecting,37061,1975,41,"$13,320.00","$2,233.84",London,CreativeB
26/05/23,Facebook,Retargeting,38710,107,46,"$13,997.00","$3,432.09",North West,CreativeB
26/05/23,YouTube,Prospecting,42063,2763,47,"$11,152.07","$6,710.94",Wales,CreativeC
26/05/23,TikTok,Prospecting,60394,1012,66,"$4,199.24","$3,353.24",Northern Ireland,CreativeC
26/05/23,TikTok,Retargeting,1179,2206,20,"$10,865.30","$1,709.34",East Midlands,CreativeA
26/05/23,YouTube,Retargeting,35675,901,108,"$5,305.57","$8,423.47",Wales,CreativeB
26/05/23,Instagram,Prospecting,13079,202,38,"$6,930.78","$4,388.54",East Midlands,CreativeC
26/05/23,Facebook,Prospecting,55993,1352,96,"$13,091.88",$939.13,Northern Ireland,CreativeC
26/05/23,TikTok,Prospecting,4952,733,291,"$11,575.99","$2,331.74",North East,CreativeB
26/05/23,YouTube,Prospecting,17964,2854,79,"$6,398.21","$3,577.98",Yorkshire and the Humber,CreativeB
26/05/23,YouTube,Retargeting,52167,27,112,"$2,432.41","$8,226.42",Wales,CreativeC
26/05/23,SnapChat,Prospecting,63575,401,43,"$1,995.85","$5,742.54",Yorkshire and the Humber,CreativeC
26/05/23,YouTube,Prospecting,73398,1928,96,"$11,056.67","$5,319.77",North West,CreativeB
26/05/23,Instagram,Retargeting,6066,2099,21,"$13,876.77","$6,145.97",London,CreativeA
26/05/23,TikTok,Retargeting,84380,2389,18,"$6,237.93","$6,015.20",Northern Ireland,CreativeB
26/05/23,SnapChat,Retargeting,21168,1577,66,"$5,920.52","$1,051.22",South East,CreativeC
26/05/23,TikTok,Prospecting,11588,2892,24,"$1,583.98","$2,657.77",East of England,CreativeA
26/05/23,TikTok,Retargeting,62844,2912,42,"$4,732.47","$1,636.77",South East,CreativeB
26/05/23,Instagram,Retargeting,34568,297,57,"$2,448.05","$2,991.23",South East,CreativeA
26/05/23,YouTube,Prospecting,69479,2903,26,"$10,642.94","$4,390.33",Yorkshire and the Humber,CreativeC
26/05/23,Instagram,Retargeting,15863,218,211,"$14,754.03","$2,261.40",East of England,CreativeC
26/05/23,YouTube,Retargeting,52663,327,22,$908.00,$476.38,Yorkshire and the Humber,CreativeA
26/05/23,SnapChat,Prospecting,30748,120,38,"$11,282.93","$7,188.98",East Midlands,CreativeB
26/05/23,Instagram,Retargeting,67973,70,73,"$14,251.85","$1,546.80",South West,CreativeA
26/05/23,Instagram,Prospecting,28832,183,56,"$7,839.64","$3,366.57",East of England,CreativeA
26/05/23,Facebook,Retargeting,15419,1184,99,"$4,971.84","$3,126.74",Yorkshire and the Humber,CreativeA
26/05/23,Instagram,Retargeting,114836,266,216,"$12,845.13","$2,595.80",Wales,CreativeC
26/05/23,Facebook,Retargeting,39286,105,146,"$5,803.18","$1,057.18",North West,CreativeA
26/05/23,YouTube,Prospecting,75007,2857,22,"$4,096.44","$3,570.04",South East,CreativeB
26/05/23,YouTube,Retargeting,34622,163,47,"$7,705.58","$4,380.63",Scotland,CreativeA
26/05/23,YouTube,Retargeting,97066,1027,29,"$4,360.06","$8,143.48",West Midlands,CreativeC
26/05/23,Facebook,Retargeting,57455,1506,43,"$7,664.02","$5,605.11",Wales,CreativeA
26/05/23,YouTube,Retargeting,30676,3816,33,"$9,691.01",$950.28,North East,CreativeA
26/05/23,TikTok,Prospecting,16003,45,155,"$1,455.00","$2,553.28",Yorkshire and the Humber,CreativeB
26/05/23,Instagram,Retargeting,98356,1777,129,"$13,999.41","$1,478.67",East of England,CreativeA
26/05/23,Facebook,Retargeting,24079,918,135,"$4,764.02","$3,954.78",North East,CreativeC
26/05/23,YouTube,Retargeting,4503,2074,197,"$11,858.70","$8,040.76",South East,CreativeB
26/05/23,TikTok,Retargeting,30255,835,135,"$1,697.66","$5,840.65",East Midlands,CreativeA
26/05/23,Instagram,Prospecting,26225,791,41,"$9,189.71","$2,328.16",East Midlands,CreativeB
26/05/23,Instagram,Prospecting,94319,2408,161,"$3,197.59","$2,421.71",South West,CreativeA
26/05/23,YouTube,Prospecting,24543,3388,161,"$2,581.00","$3,431.76",South West,CreativeB
26/05/23,TikTok,Retargeting,48552,952,96,"$4,689.66","$5,773.73",South East,CreativeB
26/05/23,Facebook,Prospecting,27519,842,148,"$13,052.01","$1,121.88",East of England,CreativeB
26/05/23,YouTube,Prospecting,82808,3927,47,"$11,811.15","$1,851.67",East of England,CreativeC
26/05/23,Instagram,Prospecting,16781,109,56,"$6,710.12","$4,325.60",Scotland,CreativeA
26/05/23,Instagram,Retargeting,76663,535,267,"$6,628.38","$1,118.05",North West,CreativeC
26/05/23,Instagram,Retargeting,2312,249,8,"$9,966.51",$460.63,North East,CreativeA
26/05/23,YouTube,Prospecting,64427,3582,208,"$6,083.70",$135.91,South West,CreativeA
26/05/23,SnapChat,Retargeting,90885,1503,230,"$4,054.93","$6,397.48",North East,CreativeB
26/05/23,SnapChat,Retargeting,66408,227,38,"$3,725.71","$6,482.28",South East,CreativeA
26/05/23,SnapChat,Retargeting,102055,1405,47,"$12,956.68",$524.23,South East,CreativeB
26/05/23,TikTok,Prospecting,84918,2006,20,"$2,545.07","$3,076.50",North East,CreativeC
26/05/23,YouTube,Retargeting,18445,1956,96,"$2,543.54",$359.21,London,CreativeA
26/05/23,Instagram,Retargeting,19543,78,246,"$12,400.09","$3,261.04",Scotland,CreativeC
26/05/23,TikTok,Prospecting,62907,1822,14,"$12,744.75","$2,537.33",Wales,CreativeA
27/05/23,Facebook,Prospecting,70016,684,109,"$3,365.91","$2,339.75",North West,CreativeB
27/05/23,YouTube,Retargeting,32664,3371,59,"$9,719.95",$995.86,East of England,CreativeB
27/05/23,YouTube,Retargeting,68235,1428,212,"$2,619.70",$952.23,London,CreativeC
27/05/23,Instagram,Prospecting,68196,2109,71,"$14,969.39","$1,811.34",East of England,CreativeB
27/05/23,YouTube,Prospecting,77878,414,182,"$3,448.21","$2,963.82",South East,CreativeB
27/05/23,Instagram,Prospecting,8099,254,18,"$6,116.15","$1,287.96",East of England,CreativeB
27/05/23,SnapChat,Prospecting,65507,3488,50,"$7,832.57","$3,142.89",Northern Ireland,CreativeB
27/05/23,Facebook,Retargeting,9387,1238,36,"$6,015.17",$510.24,South East,CreativeB
27/05/23,TikTok,Retargeting,2335,2743,153,"$1,305.79",$667.98,Wales,CreativeB
27/05/23,TikTok,Prospecting,77725,2038,9,"$12,346.44","$5,912.12",Scotland,CreativeB
27/05/23,TikTok,Prospecting,14614,2267,195,"$12,454.56","$3,843.47",North West,CreativeA
27/05/23,SnapChat,Retargeting,57189,2373,10,"$6,678.12",$146.79,West Midlands,CreativeC
27/05/23,Facebook,Retargeting,37455,461,52,"$6,364.30","$6,890.42",North East,CreativeC
27/05/23,YouTube,Prospecting,29248,3478,33,"$8,428.50","$2,010.06",East of England,CreativeC
27/05/23,YouTube,Prospecting,41676,3639,50,"$1,696.53","$3,343.50",South West,CreativeA
27/05/23,Facebook,Prospecting,3122,1920,40,"$13,183.15","$5,444.77",Yorkshire and the Humber,CreativeA
27/05/23,Facebook,Prospecting,38747,366,111,"$2,277.02","$3,742.32",South East,CreativeA
27/05/23,TikTok,Prospecting,7565,956,93,"$5,420.36","$2,958.01",North West,CreativeC
27/05/23,YouTube,Prospecting,40815,2134,139,"$5,861.75","$2,723.72",South West,CreativeC
27/05/23,Facebook,Retargeting,15778,590,195,"$4,506.80","$3,878.47",West Midlands,CreativeC
27/05/23,YouTube,Retargeting,5521,3680,33,"$4,241.85","$3,075.76",East Midlands,CreativeA
27/05/23,Facebook,Retargeting,40521,1425,60,"$10,703.92","$2,223.37",South East,CreativeA
27/05/23,Instagram,Retargeting,103856,1047,251,"$3,095.15","$3,470.14",Northern Ireland,CreativeB
27/05/23,TikTok,Prospecting,9032,92,42,"$1,784.15","$7,804.32",South East,CreativeA
27/05/23,Facebook,Prospecting,52112,24,43,"$1,775.02","$3,427.68",London,CreativeA
27/05/23,SnapChat,Retargeting,11277,2283,137,"$11,915.15","$4,449.82",West Midlands,CreativeC
27/05/23,Facebook,Prospecting,44638,24,218,"$3,136.64","$7,008.63",Northern Ireland,CreativeA
27/05/23,Instagram,Prospecting,63400,1231,73,"$9,383.59","$4,279.95",North East,CreativeA
27/05/23,SnapChat,Prospecting,47718,15,139,"$9,307.37","$7,363.78",Yorkshire and the Humber,CreativeC
27/05/23,SnapChat,Retargeting,65002,1417,77,"$2,048.26",$157.42,East Midlands,CreativeA
27/05/23,Facebook,Retargeting,78121,41,190,"$9,173.89","$1,784.39",Scotland,CreativeC
27/05/23,Instagram,Retargeting,96497,2333,64,"$10,217.82","$1,861.76",East Midlands,CreativeC
27/05/23,SnapChat,Retargeting,12253,1484,134,"$4,000.74","$1,583.82",South West,CreativeC
27/05/23,TikTok,Retargeting,53450,1384,48,"$12,968.70","$7,993.56",East of England,CreativeA
27/05/23,TikTok,Retargeting,85071,231,54,"$12,574.30","$6,726.89",London,CreativeC
27/05/23,YouTube,Retargeting,71126,3238,47,"$10,834.36","$4,344.27",North East,CreativeB
27/05/23,YouTube,Prospecting,51378,2603,35,"$1,532.31","$2,816.31",London,CreativeA
27/05/23,Instagram,Retargeting,4768,808,41,"$8,205.85","$2,869.45",South West,CreativeA
27/05/23,SnapChat,Prospecting,92354,2626,38,"$3,886.46","$6,321.81",South West,CreativeA
27/05/23,TikTok,Prospecting,14749,2158,158,"$7,007.22",$669.75,North East,CreativeB
27/05/23,TikTok,Retargeting,76236,1171,51,"$4,842.25","$2,393.92",North East,CreativeB
27/05/23,Instagram,Prospecting,18594,228,144,"$14,716.43","$2,436.72",West Midlands,CreativeB
27/05/23,SnapChat,Prospecting,53650,3232,59,"$8,645.77","$2,883.95",Wales,CreativeC
27/05/23,Instagram,Retargeting,65840,1628,179,"$12,219.25","$4,746.86",West Midlands,CreativeA
27/05/23,Facebook,Prospecting,23954,447,61,"$13,643.18",$865.83,South West,CreativeA
27/05/23,TikTok,Retargeting,72784,1453,287,"$6,531.87","$7,494.83",Wales,CreativeC
27/05/23,Instagram,Prospecting,105005,1250,279,"$6,711.36","$1,867.63",Yorkshire and the Humber,CreativeA
27/05/23,Instagram,Prospecting,28444,518,28,"$7,008.53","$2,676.32",South West,CreativeB
27/05/23,Facebook,Prospecting,29656,989,47,"$6,100.32","$7,308.88",South West,CreativeB
27/05/23,YouTube,Prospecting,34563,3075,179,"$10,456.16",$461.86,North West,CreativeA
27/05/23,TikTok,Retargeting,18174,1939,60,"$10,142.89","$8,017.38",West Midlands,CreativeC
27/05/23,Instagram,Retargeting,21420,2327,59,"$4,988.03","$2,045.98",Scotland,CreativeA
27/05/23,TikTok,Retargeting,12354,193,50,"$2,424.68","$4,279.48",Northern Ireland,CreativeA
27/05/23,YouTube,Prospecting,81951,3778,66,"$1,013.55","$6,799.93",North East,CreativeC
27/05/23,Instagram,Prospecting,92972,1188,17,"$6,574.11","$2,082.21",South East,CreativeC
27/05/23,Facebook,Prospecting,45168,512,246,"$10,880.41","$5,683.08",London,CreativeC
27/05/23,TikTok,Prospecting,14596,1785,135,"$11,501.05","$1,454.34",South West,CreativeC
27/05/23,Facebook,Retargeting,40096,1622,29,"$6,378.03","$2,317.27",East Midlands,CreativeC
27/05/23,YouTube,Prospecting,29444,1629,131,"$2,196.75","$2,957.79",Yorkshire and the Humber,CreativeA
27/05/23,YouTube,Retargeting,70187,2326,42,"$3,899.54","$1,516.08",Yorkshire and the Humber,CreativeA
28/05/23,YouTube,Retargeting,83139,1364,161,"$10,991.62","$3,374.55",Northern Ireland,CreativeA
28/05/23,SnapChat,Retargeting,82997,1112,58,"$5,459.25","$2,863.24",South West,CreativeA
28/05/23,YouTube,Prospecting,54349,2423,53,"$8,334.62",$256.36,North East,CreativeB
28/05/23,Facebook,Prospecting,6334,849,18,"$1,020.51","$2,099.74",Yorkshire and the Humber,CreativeB
28/05/23,Instagram,Retargeting,82302,1081,238,"$2,342.25",$382.95,Wales,CreativeB
28/05/23,Instagram,Prospecting,45064,486,49,"$2,834.88","$2,733.58",East of England,CreativeA
28/05/23,SnapChat,Retargeting,81612,1694,186,"$5,874.38","$3,671.31",Northern Ireland,CreativeB
28/05/23,TikTok,Retargeting,38457,33,108,"$11,196.87","$4,043.27",North East,CreativeA
28/05/23,YouTube,Prospecting,63273,1432,45,"$2,776.83","$4,524.98",London,CreativeC
28/05/23,TikTok,Prospecting,19511,774,47,"$4,817.16","$5,435.95",East of England,CreativeA
28/05/23,Facebook,Prospecting,77760,98,26,"$12,626.98","$1,431.94",North East,CreativeC
28/05/23,YouTube,Retargeting,21505,3890,83,"$9,229.99","$6,970.94",Scotland,CreativeA
28/05/23,Facebook,Retargeting,35182,270,86,"$12,226.53","$1,102.03",Scotland,CreativeA
